id,text,sentiment
"126515637978796032","Ice Cream Sandwich Android: #IceCreamSandwichAndroid  #Ice #Cream #Sandwich #Android http://t.co/pVRaHhxR #google #youtube","neutral"
"126511243371610113","RT @NeowinFeed Google shows off new Ice Cream Sandwich features #google #android http://t.co/TAJFjSD9 #neowin","neutral"
"126510402359140352","#Android #Google Need Proof of Verizon’s Galaxy Nexus? http://t.co/jcP7bkvg #DhilipSiva","neutral"
"126515104723374080","#Samsung #Galaxy #Nexus hands-on (video) http://t.co/9MNNerc5 #mobile #android4 #galaxynexus #google","neutral"
"126513307589935104","www.geoloco.tv - #Geoloco, future of tech, brands, ads in location revolution - 11-3 San Francisco - keynotes #Google, #Facebook, #Starbucks","neutral"
"126518025863168000","#google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/Ac8JPjPK","neutral"
"126513317320736768","#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/apLj6Tsk via @engadget","neutral"
"126517558152134656","RT @BuzzzIt: BuzZz...: Google Wallet Introduction Video http://t.co/Q00gYwQH #Google #Wallet","neutral"
"126517947329036288","HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/UdkGr3Cb  #android #google","neutral"
"126518222487961600","The next pure #Google phone is the #Galaxy #Nexus by #Samsung. It's fast and has a nice screen - http://t.co/9RwvaUkq","neutral"
"126511380365983744","RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel","neutral"
"126510377558216704","Android Ice Cream Sandwich adds Face Unlock feature http://t.co/45HxZE0o #Tech #google","neutral"
"126514719770161152","#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/0PkK7J5D #harshgandhitk","neutral"
"126510284536942592","#Google releases an Infinite Digital Bookcase http://t.co/12AuhZ6o by @MeghanKel","neutral"
"126512130752126976","And my favorite, is @danielltosh gay? #Google #autocomplete","neutral"
"126511400825790464","#google #icecream #galaxy #nexus http://t.co/gkoHBpN8","neutral"
"126511907569020928","How do you get pink eye? #Google #autocomplete","neutral"
"126518471893848064","#Android #Google Android 4.0 Ice Cream Sandwich – All New Core Applications Overview http://t.co/XLtT7Wr9 #DhilipSiva","neutral"
"126518466315431936","#Android #Google Android 4.0 Ice Cream Sandwich Has Hardware Acceleration http://t.co/ijWr1mUJ #DhilipSiva","neutral"
"126517930027515904","RT @Stephaniezogrh Samsung, Google Unveil Latest Android OS, Phone - PCWorld http://t.co/0dkQs3h3 #Android #Samsung #Apple #Google #tech","neutral"
"126512471845515264","Discover #Keywords & #Business Critical Information to be No 1 on #Google read aspenIbiz #blog post http://t.co/Rotiieo0","neutral"
"126516749242871809","WOW that #AmberCole video hit #Google!! I'm done haha.....","neutral"
"126515215255871488","#google #galaxy #nexus intro video #samsung #ICS #android #4 http://t.co/tOGMpP8I","neutral"
"126516744742387712","RT @AccessNetworks: We're waiting patiently for Google+ business pages. Anyone else wanting to jump on board? #avtweeps #google+ http:// ...","neutral"
"126511799947366401","#Google unveils Ice Cream Sandwich, SDK is available now http://t.co/JHGldej9","neutral"
"126509783665745920","http://t.co/pUvXwjjc Is it #Google #bookmark or #links that bring site #traffic blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy","neutral"
"126510815246422016","RT @jessvpeterson: Ever post something to the wrong circles?  #google+","neutral"
"126516342319890432","Galaxy Nexus Promotion Video http://t.co/JIV8z67u #samsung #google #android #ics #smartphone","neutral"
"126517179272278016","Great Mission :: Ice Cream Sandwich, #Google mission was to build a mobile OS that works on both phones and tablets","neutral"
"126512269847826432","Android 4.0 SDK now available #google #android http://t.co/P05YR6PC","neutral"
"126511624256372736","RT @rishij_pune: #google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawados ...","neutral"
"126517076889321472","RT @lcashdol: Too bad #google didn't have a tribute graphic for #DennisRitchie.","neutral"
"126509226720903168","Samsung And Google Announce Galaxy Nexus http://t.co/I6r95xgK #samsung #galaxy #nexus #google #android #ICS #news #tech","neutral"
"126509381327134720","#goodtoknow #privacy #google http://t.co/Ye337YR6","neutral"
"126502291799945217","#google+ ...thoughts? to sign up or not to sign up, that is the question...","neutral"
"126503693355982849","#Android #Google Android 4.0 SDK now available http://t.co/HI1cQ2si #DhilipSiva","neutral"
"126501882331017216","#google just invented #mango taste #icecream. even the #roboto is so #segoe. but it's ok. every oem will have to pay #ms anyway... LOL.","neutral"
"126508398522019840","#Google weiterhin auf der Erfolgsspur http://t.co/lf3RkTcJ","neutral"
"126506272152502272","Android Beam makes NFC for more than paying for things http://t.co/3wKMrcTL  #android #google","neutral"
"126508842367463424","#Google springs #IceCreamSandwich on Samsung #GalaxyNexus smartphone. Android tablets soon? http://t.co/yyU5q0I7 (TabTimes)","neutral"
"126505412068511745","Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/QoXd3I0s #google","neutral"
"126502626085969920","#Android #Google Google updates Nexus site with Galaxy Nexus details http://t.co/BeckhmA1 #DhilipSiva","neutral"
"126508642060083200","Thank you, Internet, for allowing me to be Bunny Watson for my friends. #google #imdb #allmusic","neutral"
"126501988132327425","Personal-finance #security #startup @BillGuard raises $10mn from #KhoslaVentures, Peter Thiel’s @FoundersFund n #Google http://t.co/UdlOQFsA","neutral"
"126503627706732544","Don’t Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords","neutral"
"126504319859175424","#Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/xW7vh75e","neutral"
"126505392191705088","Update : Google Officially calls Android Ice Cream Sandwich, Shouts Android 4.0 http://t.co/zzRuwrSk  #google #ics #android4","neutral"
"126503703514578944","#Samsung Galaxy Nexus is now confirmed http://t.co/v4LR34p3 #googlenews #mobile #android40icecreamsandwich #google","neutral"
"126505359161573377","Is Google Analytics Reverse-Engineering Facebook?: http://t.co/mJHRoa7L #google #facebook #media #digitalstrategy","neutral"
"126501888756682752","Hopefully only a few weeks until #ICS is on my Nexus S 4G! #Google #Samsung #IceCreamSandwich #Android4","neutral"
"126502296916987904","#Google, #Samsung Add ’Ice Cream Sandwich’ Phone http://t.co/oOdugpqG $AAPL $GOOG #hitech #gadgets #mkt #digital","neutral"
"126502250041454593","#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/YD4FBog3 #uncategorized #android","neutral"
"126504427275300864","Cool Infographic: Perks working for the big techs like #Google & #Facebook | http://t.co/lNEgf7Kn","neutral"
"126503364103118848","Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/TCKtgpBH #Google","neutral"
"126502614086070273","Google updates Nexus site with Galaxy Nexus details http://t.co/LaSn4ol0  #android #google","neutral"
"126506310228377600","#Android #Google Calling all speed demons - Galaxy Nexus! http://t.co/kma7ZnAf #DhilipSiva","neutral"
"126506651271430144","@dwtalker that's some tough competition right there http://t.co/XP9LhjpR #TechWar #Google #Facebook #Apple #Amazon","neutral"
"126505670446022656","RT @MikeMcCready: Don’t Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords","neutral"
"126504842469457922","Google Reveals the Details of Android OS 4.0, Samsung Galaxy Nexus http://t.co/KyxuNP8I #google #android #samsung","neutral"
"126502616128684032","Three UK to carry Samsung Galaxy Nexus http://t.co/SwvAcbxC  #android #google","neutral"
"126505094664568833","who the hell is #ambercole?? i dont feel like i care enough to #google this bitch so ill ask you guys!","neutral"
"126506846499520512","Reading: Android 4.0 'Ice Cream Sandwich' Features Announced By Google (HuffPost- Oct.18) #google http://t.co/wmqNPcLV","neutral"
"126506795958153216","Galaxy Nexus #Android ICS barometer will undoubtedly be used to add 3D to #Google Maps.","neutral"
"126503088461848576","Article Recap on the #Google Analytics Secure Change: Here are some articles we found after… http://t.co/RPTLWMLo","neutral"
"126507911844339712","On Google+ then go here http://t.co/VS0UJozD #GPlus #Googleplus #Google #teamfollowback #socialnetwork","neutral"
"126502100308996097","#Android #Google Samsung's Galaxy Nexus - It's Official, It's Headed For Global Availability, And It's... http://t.co/TI9Hy8LW #DhilipSiva","neutral"
"126504893354741760","http://t.co/pUvXwjjc How do #CMM & #BBC get #massive #hits? Is #Google @ work? blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy","neutral"
"126507982543532034","#Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/iK3Iq8KR","neutral"
"126506273662447616","Calling all speed demons - Galaxy Nexus! http://t.co/7OyVuqdq  #android #google","neutral"
"126508037400825857","Samsung e o Google lançam hoje o Galaxy Nexus e o Android 4.0 http://t.co/PW4KRE0F #google #samsung","neutral"
"126503706760974337","#Android #Google Meet the Samsung Galaxy Nexus and Ice Cream Sandwich http://t.co/2VWXzReW #DhilipSiva","neutral"
"126509495907135489","Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/9zUBrPE2 #tech #google","neutral"
"126505607116238848","I'm thinking seriously to make my own page in #wikipedia just to find myself in #google.","neutral"
"126503683142852608","#Android #Google Samsung Galaxy Nexus hands-on roundup http://t.co/RE1EnpaU #DhilipSiva","neutral"
"126502128737976321","#Google has been released #Android 4.0 platform http://t.co/mvdCD0v8","neutral"
"126502101944778752","#Google Defaults to Encrypted HTTPS #Searches for Logged In Users [#Security] http://t.co/kzMZDxmE","neutral"
"126503993768804352","Big Money... http://t.co/Ms6AwiX4 #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning","neutral"
"126505469601775616","#Google is introducing #GalaxyNexus. You can unlock you phone by smile. Other then that....get an iPhone.","neutral"
"126506701259157504","#Google+","neutral"
"126505424823402496","Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/9IvTJkit #Google","neutral"
"126503947560165376","RT @RUILIFESTYLE: #GOOGLE THE MIXTAPE http://t.co/v8zTtNVV","neutral"
"126506895124086784","#Android #Google Official Galaxy Nexus Site Goes Live, Highlights Ice Cream Sandwich And Galaxy Nexus... http://t.co/4ijvupvq #DhilipSiva","neutral"
"126503688595447810","#Android #Google Samsung Galaxy Nexus release details still in short supply http://t.co/s6A7Y9WT #DhilipSiva","neutral"
"126507925337411584","#Google #Galaxy #Nexus, Miam !

http://t.co/8UpG3BOg","neutral"
"126504115508494337","Galaxy Nexus – the first Ice Cream Sandwich phone coming to Verizon http://t.co/BiPvBdxz  #android #google","neutral"
"126503348613558272","Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/66fHUs6n #Android #Google","neutral"
"126508789254979584","It tells you where to find your next drink. RT @RoycinD: What the fuck is a Barometer doing in a phone? Eh? #ICS #google #galaxynexus","neutral"
"126504774047772672","#google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android","neutral"
"126505364307984384","116 new #jobs posting for #google http://t.co/XfG6l29D  #jobely","neutral"
"126502770130960384","#Google releases an Infinite Digital Bookcase http://t.co/FbvZq8Yp by @MeghanKel","neutral"
"126501535160074240","#samsung #google #galaxynexus We got the lowdown after the Hong Kong press release, check it out: http://t.co/OWhYR0YJ","neutral"
"126501463752060928","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/lfpPk5Yk","neutral"
"126507657472393216","#Google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/D7ntPaIt","neutral"
"126504998799552513","#Pearson and #Google take advantage of the profound lack of LMS PD with their new offering http://t.co/4RsRDU4G Also do not do reporting","neutral"
"126505086041067520","Posting on #twitter about #google+ suggesting I add Tom from #myspace I think the universe just exploded. #justsayin","neutral"
"126504105530236928","@megd0630 we don't go site seeing for  igloos in Alaska don #giveitup your better off checking #google","neutral"
"126502761608122368","Check out  @Legiondachosen1 ft. Big Hit - My Life's A Movie (snippet) - Prod. by @LegiondaChosen1 - http://t.co/XjTCc7j7 #Google Me!!","neutral"
"126504377862205441","On Google+ then go here http://t.co/K6BggvDx #GPlus #Googleplus #Google #teamfollowback #socialnetwork","neutral"
"126508753997668352","Good To Read: Google steps up its privacy game, launches Good To Know (ZDNet - Oct.18) #google http://t.co/qKthMjwo","neutral"
"126505768299147264","www.google.com/googlenexus #google #android #icecreamsandwich #googlenexus","neutral"
"126504910844989440","#Google #Android #ICS #IceCreamSandwich","neutral"
"126504126665334784","#droidtweak #Video: #IceCreamSandwich on the #GalaxyNexus http://t.co/vBcl0OzP #googlephone #nexus1 #NexusS #google","neutral"
"126505781553147904","Yeni Galaxy Nexus - http://t.co/QZcbA4Bx #google #galaxynexus","neutral"
"126504709036056576","Installing the Ice Cream Sandwich SDK #android #google","neutral"
"126501647378690048","Embed Google Calendar To Your Wordpress Post: http://t.co/ah8km2JF #wordpress #google","neutral"
"126507418539671552","Google Galaxy Nexus http://t.co/vWpuA2gt #google #galaxynexus #android #ICS","neutral"
"126506926069645312","Some people should not post replies in #Google+ threads. Their posts only continue to weaken their creditbility.","neutral"
"126502630578069504","#Android #Google Three UK to carry Samsung Galaxy Nexus http://t.co/Lt4m2HH4 #DhilipSiva","neutral"
"126509474935611392","How #Google Ventures Chooses Which Startups Get Its $200 Million http://t.co/FCWXoUd8 via @mashbusiness @mashable","neutral"
"126509619819462657","#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn","neutral"
"126506306201858049","#Android #Google Android Beam makes NFC for more than paying for things http://t.co/dxrbxjkB #DhilipSiva","neutral"
"126504923687960576","Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/qukDb5lb #google #mobile","neutral"
"126509283260108800","Samsung Galaxy Nexus: Android 4.0 Smartphone Unveiled : http://t.co/b5jmtr1L #android #google #mobile #news","neutral"
"126505133587709953","RT “@Ant0ineH: Twitter Will Beat #Google+ And #Facebook With Simplicity- #Twitter CEO http://t.co/melkHdb7” Beat? You aren't competitors…","neutral"
"126502730264088576","Massive Galaxy Nexus/Ice Cream Sandwich Recap. - http://t.co/I8SW5Udz #galaxynexus #Google #ics #Samsung","neutral"
"126505612690456576","#Google, #Samsung unveil Ice Cream Sandwich powered Galaxy Nexus.. #Android4.0","neutral"
"126501582274707457","#Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/bf5zVm0U @searchengineland","neutral"
"126503349657935872","Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/mShfEQe6 #Android #Google","neutral"
"126508885992415232","#Google's #Android 4.0 Development Plan: Make Android Prettier http://t.co/7X0OFPuq @paidcontent","neutral"
"126506902145347584","#Android #Google Android 4.0 (Ice Cream Sandwich) SDK and ADT 14 Released http://t.co/wG9xoNkg #DhilipSiva","neutral"
"126508035416928256","RT @BatzayaB: #Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/XlJBYgIS","neutral"
"126503090487705601","Dennis Goedegebuure’s Thoughts on Changes in #Google Analytics: I contacted Dennis and asked… http://t.co/okCwNrpq","neutral"
"126496930204352512","#Google #Samsung #GalaxyNexus http://t.co/1C5iEpPk","neutral"
"126496395132796929","#SEO Tip:Examine #Google #Analytics reports frequently.Check the conversion and bounce rate+analyze traffic sources","neutral"
"126501463726899200","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/qD1bqVm8","neutral"
"126501463529754624","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/STIfQWTU","neutral"
"126495690636529664","#Microsoft's Ballmer: We’re beating #Google in the #cloud http://t.co/XIq3v54f","neutral"
"126497822009860096","#Advertising #Blog Today's blog covers the #IGen and #Google's Parisian Love Debating with @smarch323 for your votes! http://t.co/x3JY4b2L","neutral"
"126496131374006272","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2","neutral"
"126496131554344960","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/rUkTyUJC","neutral"
"126500532478148610","RT @GWGoddess: We could have told you this two years ago! http://t.co/6BZ6W7cf @Novell #GroupWise #Google","neutral"
"126498759143211008","@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS","neutral"
"126499521822867458","Hide the women and children, break out the guns, #Google is going to encrypt your searches by default! http://t.co/2VbCGLgp #SEO","neutral"
"126498259228303360","@Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung","neutral"
"126498840831475712","#Android #Google Ice Cream Sandwich SDK now available http://t.co/K0tksZ1O #DhilipSiva","neutral"
"126495319792959488","20% searches on  #Google  are related to location. 33% mobile search queries have local intent.","neutral"
"126495072102522880","How to Create your own Google Maps http://t.co/yyNzSP8J #google #maps","neutral"
"126497335831306240","On Google+ then go here http://t.co/kDHaUfDl #GPlus #Googleplus #Google #teamfollowback #socialnetwork","neutral"
"126496131529183232","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/3GC0UEPM","neutral"
"126498481534808064","engineers #google Manny Marroquin #MannyMarroquin","neutral"
"126495001868906496","Sucks that I just threw down $3 for a panorama app when #ICS will have it as standard. Oh #Google, you pleasant bastards, you!","neutral"
"126496835920609280","#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd","neutral"
"126500867280093184","#Android #Google Galaxy Nexus Site is Live: Register and Relive the New Features http://t.co/7llRSpUO #DhilipSiva","neutral"
"126499712164560896","Infinite digital dusting RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/8m7gN6iN","neutral"
"126496553748803586","#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/lm79ZlWA &gt; liked Jaiku","neutral"
"126496131441102848","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/qD1bqVm8","neutral"
"126494909548077056","It Is Indeed #Apple & #Google vs #TheOldWay!","neutral"
"126496571541045248","HNews: Google, Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/elh77r4p #google #.net","neutral"
"126499722805522433","Check%RT @CadientGroup: $6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/QEfhPgX2 (via @nicolaziady) #hcsmeu","neutral"
"126495653747634176","Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU","neutral"
"126496802634612736","RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google","neutral"
"126500259974234112","@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't steal the notification bar from #google #droidtweets","neutral"
"126497969972330497","RT @aalkhubaizi: Introducing Android 4.0, Ice Cream SandwichIntroducing Android 4.0, Ice Cream Sandwich http://t.co/L4Hqkv0c #Google #An ...","neutral"
"126496228572790784","Introducing Android 4.0, Ice Cream SandwichIntroducing Android 4.0, Ice Cream Sandwich http://t.co/L4Hqkv0c #Google #Android","neutral"
"126499577443532801","The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/PCu88z7j","neutral"
"126500659833995265","#Google & Samsung announced their (hopeful) rebuttal to iPhone 4S tonight... site shows nice specs but no carriers yet. http://t.co/Z8SDgUT9","neutral"
"126501463672369152","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/eizExUn0","neutral"
"126496230984519680","Ever post something to the wrong circles?  #google+","neutral"
"126496303738912769","3 new stuffs today, #Motorola #razr, #Samsung #Galaxy #Nexus, #Google #Android 4.0 #IceCreamSandwich #ICS ~","neutral"
"126501176559677441","Word of Mouth and the Internet - YouTube http://t.co/UCD9sDx4 #google #searching #wom","neutral"
"126497256382803968","#Google releases the latest version of #Android 4.0  #IceCreamSandwich http://t.co/fB7y5E1e","neutral"
"126501392163684353","#Google #Cloud Epson Artisan 837: According to Epson you can also upgrade the printer to support Google Clo... http://t.co/D6gFyji3 #TCN","neutral"
"126496131382382592","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/XPGHLC2o","neutral"
"126496634120056832","Add me to your circles on #Google+","neutral"
"126495125303083009","#Google announces #Android #Beam for sharing between Android Phones. Based on NFC technology. http://t.co/bc7yhhR4","neutral"
"126496951746301952","RT @whymicrosoft: Google’s Ad revenue for Q3 was 96% of total revenue. So, are #Google customers the commodity being sold to advertisers?","neutral"
"126496553811709952","#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/XzxMHuuu &gt; liked Jaiku","neutral"
"126495706356789248","#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus - http://t.co/r8f0jmGY","neutral"
"126501360089825280","Chrome Experiment - WebGL Bookcase - http://t.co/1GNsOwmu #Google","neutral"
"126496688163655680","#Google does away with #Buzz - http://t.co/uqMIQbBT #SearchEngine #Search #SocialNetworking #Social #Network","neutral"
"126495169536208896","@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!","neutral"
"126498101124005889","Will the #Galaxy #Nexus be coming to #Sprint? No mention of price, carriers, or source release for ICS. Give us those info #Google!","neutral"
"126500856026771456","On Google+ then go here http://t.co/iLjdQBpT #GPlus #Googleplus #Google #teamfollowback #socialnetwork","neutral"
"126499293895987201","My thoughts on tonight's #Google Ice Cream Sandwich and #Samsung Galaxy Nexus talk: http://t.co/gu7ScKXL","neutral"
"126497288301457408","Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 Ice-Cream Sandwich http://t.co/S8hSL06q #Google #Android","neutral"
"126494729474015232","@Ayy_Queen #google it lol espn too","neutral"
"126495268538560512","RT @ChWilhelm: #Google Wallet adds #coupons, rewards, and more #retail partners http://t.co/1s3wWs54 #li","neutral"
"126496835933179904","#Android #Google Galaxy Nexus and Ice Cream Sandwich Promo Video Released, Verizon Spotted in... http://t.co/1niTrTzu #DhilipSiva","neutral"
"126498218501607426","RT @SamsungMobileCA #GALAXYNexus has arrived! #Samsung #Google","neutral"
"126494645403398145","I just noticed that #google+ has introduced real time search.","neutral"
"126495741014315008","Motorola Droid Razr vs. Samsung Galaxy Nexus (chart) - CNET (blog) http://t.co/oRkTnT7R #nexus #one #google","neutral"
"126501463554924544","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/3GC0UEPM","neutral"
"126501463626223616","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/rUkTyUJC","neutral"
"126496131545960449","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/STIfQWTU","neutral"
"126498825992019969","Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google","neutral"
"126499346022805504","#Android #Google Android 4.0 Ice Cream Sandwich SDK is available today http://t.co/mTnbj9hD #DhilipSiva","neutral"
"126499314393546752","RT @BrightSideNews: @Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung","neutral"
"126496493648609280","#Google (and #Twitter ) get ready for the debut of #IceCreamSandwich http://t.co/T36KZ6gf","neutral"
"126497339933327360","#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget","neutral"
"126496891797118976","RT @mashable #Google Launches #Android Ice Cream Sandwich OS http://t.co/zxfeb0ld","neutral"
"126497423815213056","Siri's Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip","neutral"
"126499963176886272","And thanks to TWIT's AAA crew for the live coverage of the #Google / Samsung announcement!","neutral"
"126498593770184704","#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva","neutral"
"126501463663976448","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/DGGsNOh2","neutral"
"126496726143086592","#TeamGoogleNexus RT @B__Y #Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus","neutral"
"126501428897382400","#SEO Tip:Redirect http://t.co/IWeHzOqX to http://t.co/YQYNjBdy by using 301 redirection. #google #yahoo #bing #web","neutral"
"126496068467822593","#Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android","neutral"
"126494691016441857","The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich","neutral"
"126496131411742721","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/eizExUn0","neutral"
"126497339073495040","#Android #Google Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/rXuPIW2U #DhilipSiva","neutral"
"126500105762250752","What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books","neutral"
"126500276994711553","@Affan Fact! They still do everything better though #google","neutral"
"126501155999203328","@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle","neutral"
"126497160345829376","Also, I maybe missing something here. But I thought #Google bought #Motorola Mobile? So, what's with all the #Samsung Love??","neutral"
"126501463659790337","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/XPGHLC2o","neutral"
"126496131378188289","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/lfpPk5Yk","neutral"
"126492059308785664","Android beam, share any piece of information.from.one Android device to another by simply touching the devices.  #Android4.0 #Google","neutral"
"126489908998176769","1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS","neutral"
"126493785533321216","RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!","neutral"
"126489719012990976","Built in panorama in camera app #Android 4.0 #ICS #Google","neutral"
"126492864174755841","#ai #google #ai #samsung","neutral"
"126491202810953728","New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE","neutral"
"126489751325908992","The new panorama feature in #Android Ice Cream Sandwich is pretty cool. Saw a glitch in the live presentation though. #Google","neutral"
"126493553055633408","On Google+ then go here http://t.co/hhAmwm8K #GPlus #Googleplus #Google #teamfollowback #socialnetwork","neutral"
"126493335518068736","RT @charlieroffe: Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ","neutral"
"126492775930798080","Can Bill Gross Take On #Facebook, #Twitter & #Google+ With Chime.in? - Forbes http://t.co/pG5uHrmI #socialmedia","neutral"
"126492274766004226","@notch Minecraft Mobile was just mentioned by #Google while they were demoing ICS on the Nexus Prime!","neutral"
"126490806315008000","RT @thedroidguy: #Google announces dates for 2012 IO http://t.co/90xoKyQN","neutral"
"126491255436881920","Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS","neutral"
"126493567182061569","@AndroidPolice Duly noted -- I hope AOSP is updated with ICS 4.0. #Android #Google","neutral"
"126491658341715969","The new #google phone. Yoooo http://t.co/sr4sCat7","neutral"
"126492839998783488","What? No one more thing! ? #Samsung #Google #Nexus","neutral"
"126492105026703360","#Google unveils Android 4.0 ‘Ice Cream Sandwich’ http://t.co/dciffpI1 via @BGR","neutral"
"126491876860755969","New Galaxy Nexus: App Improvements -  Beam - sharing using NFC #nexus #samsung #google #android bit.ly/nEJbyE","neutral"
"126493370028797953","Recent study of #Google CTR reveals that top three positions #in #GoogleSearch receive 35% of traffic. @Econsultancy http://t.co/Z2bh6oH1","neutral"
"126489523776536576","No face tagging in the new #Android gallery? #Google","neutral"
